age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churn,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,value_per_hour,activity_status,age_group
59,Female,Basic,0.75,6,Oceania,Tv,8.99,True,Debit Card,3,0.11,Romance,0.08,Active,51+
55,Other,Standard,3.19,45,South America,Mobile,13.99,True,Gift Card,2,0.07,Comedy,0.23,Dormant,51+
52,Male,Premium,1.92,0,North America,Tv,17.99,False,Debit Card,4,1.92,Action,0.11,Active,51+
26,Male,Basic,2.04,59,South America,Laptop,8.99,True,Credit Card,5,0.03,Drama,0.23,Dormant,26-35
25,Male,Standard,30.99,52,Europe,Tv,13.99,False,Gift Card,4,0.58,Horror,2.22,Dormant,18-25
33,Other,Basic,20.06,32,South America,Tablet,8.99,False,Debit Card,3,0.61,Drama,2.23,Dormant,26-35
40,Female,Premium,3.91,53,Europe,Mobile,17.99,True,Paypal,4,0.07,Action,0.22,Dormant,36-50
55,Other,Premium,1.98,25,South America,Mobile,17.99,True,Gift Card,2,0.08,Romance,0.11,Intermittent,51+
67,Female,Basic,5.74,1,Africa,Laptop,8.99,False,Credit Card,5,2.87,Drama,0.64,Active,51+
62,Female,Basic,1.04,16,North America,Mobile,8.99,True,Credit Card,5,0.06,Comedy,0.12,Intermittent,51+
69,Female,Standard,3.47,58,South America,Laptop,13.99,True,Gift Card,3,0.06,Comedy,0.25,Dormant,51+
53,Female,Premium,10.75,48,South America,Mobile,17.99,False,Paypal,4,0.22,Sci-Fi,0.6,Dormant,51+
20,Male,Basic,14.05,12,Asia,Mobile,8.99,False,Gift Card,2,1.08,Romance,1.56,Intermittent,18-25
60,Male,Premium,10.71,53,South America,Desktop,17.99,True,Credit Card,1,0.2,Documentary,0.6,Dormant,51+
56,Other,Basic,4.78,51,Oceania,Desktop,8.99,True,Gift Card,1,0.09,Romance,0.53,Dormant,51+
65,Other,Premium,4.11,41,Asia,Mobile,17.99,True,Gift Card,2,0.1,Drama,0.23,Dormant,51+
67,Male,Basic,6.47,47,Europe,Tv,8.99,True,Paypal,2,0.13,Sci-Fi,0.72,Dormant,51+
58,Other,Basic,10.29,26,South America,Mobile,8.99,True,Paypal,1,0.38,Romance,1.14,Intermittent,51+
65,Female,Basic,10.17,19,Asia,Mobile,8.99,False,Debit Card,5,0.51,Documentary,1.13,Intermittent,51+
63,Female,Basic,22.9,11,Europe,Tv,8.99,False,Credit Card,1,1.91,Romance,2.55,Intermittent,51+
38,Other,Premium,8.36,1,South America,Tv,17.99,False,Gift Card,2,4.18,Drama,0.46,Active,36-50
31,Male,Basic,11.96,6,Africa,Laptop,8.99,False,Paypal,4,1.71,Sci-Fi,1.33,Active,26-35
23,Other,Standard,3.04,48,Europe,Tablet,13.99,True,Crypto,2,0.06,Horror,0.22,Dormant,18-25
27,Female,Standard,0.21,44,Africa,Mobile,13.99,True,Gift Card,3,0.0,Documentary,0.02,Dormant,26-35
46,Female,Basic,5.62,58,Europe,Mobile,8.99,True,Paypal,4,0.1,Documentary,0.63,Dormant,36-50
62,Male,Basic,14.73,23,Africa,Desktop,8.99,False,Crypto,1,0.61,Romance,1.64,Intermittent,51+
25,Female,Basic,21.23,10,Africa,Laptop,8.99,False,Debit Card,1,1.93,Horror,2.36,Intermittent,18-25
24,Female,Premium,0.65,34,Africa,Mobile,17.99,True,Gift Card,4,0.02,Drama,0.04,Dormant,18-25
18,Other,Premium,17.01,43,South America,Desktop,17.99,True,Paypal,2,0.39,Drama,0.95,Dormant,18-25
45,Female,Premium,15.57,24,Europe,Mobile,17.99,False,Credit Card,4,0.62,Documentary,0.87,Intermittent,36-50
39,Other,Basic,1.28,39,South America,Desktop,8.99,True,Credit Card,5,0.03,Documentary,0.14,Dormant,36-50
27,Male,Premium,2.95,30,South America,Desktop,17.99,True,Paypal,2,0.1,Horror,0.16,Intermittent,26-35
33,Female,Basic,21.76,33,Asia,Laptop,8.99,False,Crypto,4,0.64,Action,2.42,Dormant,26-35
57,Male,Premium,16.85,33,Oceania,Laptop,17.99,True,Gift Card,1,0.5,Horror,0.94,Dormant,51+
32,Male,Premium,19.63,18,Asia,Laptop,17.99,False,Crypto,5,1.03,Horror,1.09,Intermittent,26-35
42,Female,Basic,23.89,18,Oceania,Mobile,8.99,False,Crypto,4,1.26,Horror,2.66,Intermittent,36-50
63,Female,Basic,2.95,41,South America,Laptop,8.99,True,Paypal,2,0.07,Romance,0.33,Dormant,51+
61,Other,Basic,30.44,60,Oceania,Tablet,8.99,False,Gift Card,2,0.5,Horror,3.39,Dormant,51+
67,Male,Premium,4.77,30,North America,Desktop,17.99,True,Debit Card,1,0.15,Action,0.27,Intermittent,51+
46,Other,Standard,20.57,43,Asia,Mobile,13.99,False,Credit Card,3,0.47,Drama,1.47,Dormant,36-50
23,Female,Premium,4.03,3,North America,Mobile,17.99,False,Paypal,5,1.01,Romance,0.22,Active,18-25
60,Other,Standard,12.66,12,Asia,Desktop,13.99,False,Debit Card,1,0.97,Romance,0.9,Intermittent,51+
58,Female,Basic,11.16,31,Asia,Laptop,8.99,True,Gift Card,1,0.35,Documentary,1.24,Dormant,51+
50,Other,Standard,31.24,8,South America,Tv,13.99,False,Paypal,4,3.47,Romance,2.23,Intermittent,36-50
35,Other,Premium,3.63,57,Europe,Laptop,17.99,True,Credit Card,5,0.06,Sci-Fi,0.2,Dormant,26-35
18,Female,Basic,5.19,37,South America,Tablet,8.99,True,Crypto,1,0.14,Romance,0.58,Dormant,18-25
62,Male,Basic,9.89,7,Europe,Tablet,8.99,False,Gift Card,2,1.24,Horror,1.1,Active,51+
55,Male,Basic,3.83,28,Europe,Desktop,8.99,True,Credit Card,4,0.13,Sci-Fi,0.43,Intermittent,51+
53,Male,Standard,3.65,2,Asia,Laptop,13.99,False,Paypal,4,1.22,Romance,0.26,Active,51+
27,Female,Premium,1.29,22,North America,Laptop,17.99,False,Debit Card,5,0.06,Comedy,0.07,Intermittent,26-35
56,Other,Standard,19.59,23,North America,Mobile,13.99,False,Debit Card,1,0.82,Comedy,1.4,Intermittent,51+
51,Other,Premium,4.52,59,North America,Tv,17.99,True,Crypto,3,0.08,Comedy,0.25,Dormant,51+
58,Female,Basic,17.27,6,Asia,Tv,8.99,False,Debit Card,3,2.47,Romance,1.92,Active,51+
54,Other,Basic,12.9,48,Africa,Tablet,8.99,True,Gift Card,4,0.26,Action,1.43,Dormant,51+
38,Other,Standard,18.33,21,Africa,Desktop,13.99,False,Gift Card,5,0.83,Comedy,1.31,Intermittent,36-50
21,Male,Basic,10.77,24,Africa,Tv,8.99,False,Paypal,2,0.43,Horror,1.2,Intermittent,18-25
40,Male,Basic,5.11,8,North America,Desktop,8.99,False,Crypto,1,0.57,Romance,0.57,Intermittent,36-50
59,Male,Basic,0.5,60,North America,Tablet,8.99,True,Credit Card,2,0.01,Sci-Fi,0.06,Dormant,51+
62,Female,Premium,33.77,31,Asia,Tablet,17.99,False,Paypal,4,1.06,Action,1.88,Dormant,51+
31,Female,Premium,1.02,39,Oceania,Laptop,17.99,True,Crypto,3,0.03,Drama,0.06,Dormant,26-35
27,Other,Premium,30.11,3,Africa,Mobile,17.99,False,Crypto,3,7.53,Romance,1.67,Active,26-35
51,Male,Premium,7.8,59,North America,Desktop,17.99,True,Debit Card,2,0.13,Romance,0.43,Dormant,51+
47,Other,Basic,3.64,15,Oceania,Mobile,8.99,True,Crypto,4,0.23,Drama,0.4,Intermittent,36-50
42,Male,Premium,16.37,45,Asia,Desktop,17.99,False,Debit Card,4,0.36,Comedy,0.91,Dormant,36-50
60,Other,Standard,3.29,50,South America,Tv,13.99,True,Crypto,3,0.06,Horror,0.24,Dormant,51+
19,Male,Premium,1.98,26,Asia,Laptop,17.99,False,Paypal,4,0.07,Horror,0.11,Intermittent,18-25
61,Male,Premium,5.31,25,Europe,Laptop,17.99,False,Gift Card,3,0.2,Sci-Fi,0.3,Intermittent,51+
68,Female,Premium,41.2,30,Oceania,Tablet,17.99,False,Gift Card,5,1.33,Comedy,2.29,Intermittent,51+
44,Male,Standard,1.05,18,Africa,Tablet,13.99,True,Paypal,3,0.06,Drama,0.08,Intermittent,36-50
46,Male,Premium,30.92,15,Europe,Desktop,17.99,False,Credit Card,5,1.93,Action,1.72,Intermittent,36-50
30,Other,Basic,14.06,50,North America,Laptop,8.99,True,Gift Card,1,0.28,Documentary,1.56,Dormant,26-35
60,Other,Basic,0.27,35,Europe,Mobile,8.99,True,Credit Card,2,0.01,Drama,0.03,Dormant,51+
66,Other,Premium,35.88,18,North America,Tablet,17.99,False,Credit Card,5,1.89,Drama,1.99,Intermittent,51+
48,Other,Basic,17.72,22,Africa,Mobile,8.99,False,Crypto,3,0.77,Comedy,1.97,Intermittent,36-50
46,Other,Premium,1.76,28,Oceania,Desktop,17.99,False,Credit Card,4,0.06,Documentary,0.1,Intermittent,36-50
66,Male,Premium,30.91,51,North America,Tv,17.99,False,Paypal,1,0.59,Drama,1.72,Dormant,51+
40,Male,Basic,1.18,39,Asia,Tablet,8.99,True,Debit Card,2,0.03,Sci-Fi,0.13,Dormant,36-50
35,Female,Basic,5.0,48,Africa,Desktop,8.99,True,Crypto,1,0.1,Drama,0.56,Dormant,26-35
52,Male,Basic,0.41,48,Europe,Tv,8.99,True,Credit Card,5,0.01,Documentary,0.05,Dormant,51+
24,Male,Standard,8.96,34,South America,Mobile,13.99,True,Gift Card,2,0.26,Comedy,0.64,Dormant,18-25
46,Other,Premium,7.86,10,Oceania,Tablet,17.99,False,Credit Card,1,0.71,Drama,0.44,Intermittent,36-50
30,Female,Standard,1.21,14,Europe,Tv,13.99,True,Crypto,5,0.08,Drama,0.09,Intermittent,26-35
36,Female,Basic,0.05,25,Europe,Desktop,8.99,True,Debit Card,4,0.0,Action,0.01,Intermittent,36-50
30,Female,Basic,7.59,36,Oceania,Mobile,8.99,True,Credit Card,3,0.21,Horror,0.84,Dormant,26-35
26,Male,Basic,22.41,15,South America,Tablet,8.99,False,Gift Card,4,1.4,Action,2.49,Intermittent,26-35
46,Other,Premium,13.15,57,Oceania,Tablet,17.99,True,Crypto,5,0.23,Action,0.73,Dormant,36-50
19,Male,Basic,12.3,29,Oceania,Desktop,8.99,True,Debit Card,1,0.41,Drama,1.37,Intermittent,18-25
33,Other,Basic,29.76,50,Europe,Mobile,8.99,False,Crypto,3,0.58,Action,3.31,Dormant,26-35
21,Other,Basic,18.91,36,Asia,Desktop,8.99,True,Debit Card,1,0.51,Horror,2.1,Dormant,18-25
69,Female,Standard,5.93,39,North America,Desktop,13.99,True,Gift Card,5,0.15,Sci-Fi,0.42,Dormant,51+
30,Female,Premium,1.85,5,Europe,Laptop,17.99,False,Debit Card,5,0.31,Drama,0.1,Active,26-35
23,Other,Basic,28.57,55,Oceania,Desktop,8.99,False,Paypal,3,0.51,Drama,3.18,Dormant,18-25
70,Female,Basic,2.46,53,South America,Laptop,8.99,True,Crypto,1,0.05,Drama,0.27,Dormant,51+
62,Male,Basic,22.77,47,South America,Mobile,8.99,True,Crypto,5,0.47,Documentary,2.53,Dormant,51+
53,Female,Premium,2.89,22,South America,Mobile,17.99,False,Paypal,5,0.13,Documentary,0.16,Intermittent,51+
63,Other,Premium,15.02,11,North America,Tv,17.99,False,Paypal,2,1.25,Comedy,0.83,Intermittent,51+
55,Male,Standard,7.28,12,South America,Tablet,13.99,False,Credit Card,1,0.56,Comedy,0.52,Intermittent,51+
62,Female,Standard,1.62,37,North America,Tv,13.99,True,Crypto,3,0.04,Horror,0.12,Dormant,51+
21,Other,Premium,12.34,19,Oceania,Tv,17.99,False,Debit Card,3,0.62,Romance,0.69,Intermittent,18-25
29,Male,Standard,10.76,50,South America,Mobile,13.99,True,Paypal,2,0.21,Drama,0.77,Dormant,26-35
22,Other,Premium,13.72,59,Asia,Desktop,17.99,True,Crypto,5,0.23,Drama,0.76,Dormant,18-25
28,Male,Standard,22.78,16,Oceania,Laptop,13.99,False,Debit Card,5,1.34,Sci-Fi,1.63,Intermittent,26-35
60,Female,Basic,1.76,48,North America,Tv,8.99,True,Debit Card,2,0.04,Sci-Fi,0.2,Dormant,51+
29,Male,Premium,14.85,10,Asia,Tablet,17.99,False,Credit Card,1,1.35,Horror,0.83,Intermittent,26-35
63,Male,Basic,0.75,46,Asia,Tablet,8.99,True,Gift Card,3,0.02,Horror,0.08,Dormant,51+
40,Other,Standard,19.15,40,Asia,Laptop,13.99,True,Debit Card,2,0.47,Horror,1.37,Dormant,36-50
54,Other,Standard,5.57,53,Europe,Tv,13.99,True,Crypto,5,0.1,Documentary,0.4,Dormant,51+
63,Other,Standard,6.72,18,Europe,Tablet,13.99,False,Credit Card,4,0.35,Documentary,0.48,Intermittent,51+
31,Other,Basic,14.07,52,Europe,Desktop,8.99,True,Gift Card,3,0.27,Romance,1.57,Dormant,26-35
26,Other,Standard,4.86,19,South America,Mobile,13.99,False,Paypal,4,0.24,Drama,0.35,Intermittent,26-35
18,Female,Basic,1.82,46,South America,Tablet,8.99,True,Credit Card,3,0.04,Romance,0.2,Dormant,18-25
28,Female,Standard,4.39,14,North America,Tablet,13.99,True,Debit Card,2,0.29,Romance,0.31,Intermittent,26-35
46,Male,Standard,3.37,18,Oceania,Tv,13.99,False,Debit Card,5,0.18,Horror,0.24,Intermittent,36-50
47,Male,Standard,2.01,5,North America,Laptop,13.99,False,Credit Card,2,0.33,Documentary,0.14,Active,36-50
47,Male,Basic,6.54,55,Africa,Mobile,8.99,True,Paypal,2,0.12,Comedy,0.73,Dormant,36-50
29,Other,Standard,4.33,25,Europe,Mobile,13.99,False,Credit Card,4,0.17,Romance,0.31,Intermittent,26-35
70,Other,Standard,32.62,26,Africa,Tv,13.99,False,Crypto,1,1.21,Sci-Fi,2.33,Intermittent,51+
26,Other,Premium,11.35,37,Oceania,Tablet,17.99,True,Paypal,2,0.3,Romance,0.63,Dormant,26-35
68,Male,Premium,2.34,44,Oceania,Laptop,17.99,True,Gift Card,5,0.05,Drama,0.13,Dormant,51+
18,Female,Basic,13.51,53,North America,Laptop,8.99,True,Debit Card,4,0.25,Documentary,1.5,Dormant,18-25
18,Other,Basic,3.89,33,Europe,Tablet,8.99,True,Debit Card,1,0.11,Action,0.43,Dormant,18-25
29,Female,Basic,8.48,39,Africa,Tv,8.99,True,Debit Card,5,0.21,Romance,0.94,Dormant,26-35
24,Male,Premium,9.02,26,North America,Desktop,17.99,False,Debit Card,4,0.33,Sci-Fi,0.5,Intermittent,18-25
29,Other,Standard,53.2,49,South America,Laptop,13.99,False,Crypto,5,1.06,Sci-Fi,3.8,Dormant,26-35
37,Male,Basic,4.98,30,South America,Mobile,8.99,True,Gift Card,4,0.16,Romance,0.55,Intermittent,36-50
21,Other,Premium,4.21,31,Europe,Laptop,17.99,True,Gift Card,5,0.13,Documentary,0.23,Dormant,18-25
65,Other,Basic,16.1,10,North America,Tablet,8.99,False,Crypto,3,1.46,Sci-Fi,1.79,Intermittent,51+
44,Male,Basic,4.89,35,Oceania,Laptop,8.99,True,Paypal,3,0.14,Drama,0.54,Dormant,36-50
18,Other,Premium,7.15,9,Europe,Laptop,17.99,False,Debit Card,3,0.72,Comedy,0.4,Intermittent,18-25
55,Male,Basic,0.12,22,South America,Tablet,8.99,True,Debit Card,4,0.01,Comedy,0.01,Intermittent,51+
47,Other,Standard,10.82,51,Europe,Mobile,13.99,True,Credit Card,2,0.21,Comedy,0.77,Dormant,36-50
47,Male,Premium,2.57,60,South America,Tv,17.99,True,Gift Card,3,0.04,Action,0.14,Dormant,36-50
36,Other,Premium,2.85,15,Africa,Tablet,17.99,True,Paypal,3,0.18,Comedy,0.16,Intermittent,36-50
70,Other,Premium,8.6,37,Africa,Desktop,17.99,True,Crypto,3,0.23,Documentary,0.48,Dormant,51+
51,Female,Premium,8.34,32,Asia,Tv,17.99,True,Crypto,2,0.25,Romance,0.46,Dormant,51+
48,Male,Standard,20.69,43,Africa,Laptop,13.99,False,Credit Card,2,0.47,Action,1.48,Dormant,36-50
39,Other,Premium,13.49,21,South America,Tablet,17.99,False,Credit Card,4,0.61,Drama,0.75,Intermittent,36-50
33,Male,Standard,0.93,4,Asia,Tablet,13.99,True,Crypto,1,0.19,Sci-Fi,0.07,Active,26-35
63,Other,Standard,30.83,10,Europe,Laptop,13.99,False,Crypto,2,2.8,Sci-Fi,2.2,Intermittent,51+
51,Other,Basic,3.64,50,South America,Tv,8.99,True,Debit Card,1,0.07,Action,0.4,Dormant,51+
21,Female,Standard,13.77,45,South America,Laptop,13.99,True,Paypal,1,0.3,Horror,0.98,Dormant,18-25
29,Female,Standard,1.56,10,Europe,Tablet,13.99,True,Gift Card,5,0.14,Horror,0.11,Intermittent,26-35
52,Female,Standard,10.14,49,Europe,Tv,13.99,True,Gift Card,4,0.2,Action,0.72,Dormant,51+
20,Other,Standard,31.73,46,Africa,Tablet,13.99,False,Credit Card,1,0.68,Drama,2.27,Dormant,18-25
48,Other,Basic,6.63,10,South America,Tablet,8.99,False,Paypal,2,0.6,Documentary,0.74,Intermittent,36-50
25,Female,Basic,1.84,5,Oceania,Laptop,8.99,True,Paypal,5,0.31,Sci-Fi,0.2,Active,18-25
53,Male,Basic,3.37,54,South America,Desktop,8.99,True,Paypal,5,0.06,Comedy,0.37,Dormant,51+
27,Male,Standard,5.32,54,Europe,Desktop,13.99,False,Paypal,4,0.1,Drama,0.38,Dormant,26-35
50,Other,Standard,21.29,26,Oceania,Laptop,13.99,False,Gift Card,3,0.79,Romance,1.52,Intermittent,36-50
41,Other,Basic,20.26,41,Africa,Laptop,8.99,True,Crypto,1,0.48,Documentary,2.25,Dormant,36-50
47,Female,Standard,4.1,52,South America,Laptop,13.99,True,Debit Card,1,0.08,Drama,0.29,Dormant,36-50
59,Female,Basic,77.09,36,North America,Desktop,8.99,False,Paypal,3,2.08,Romance,8.58,Dormant,51+
58,Male,Premium,2.11,23,Africa,Tv,17.99,True,Debit Card,3,0.09,Documentary,0.12,Intermittent,51+
24,Male,Premium,12.65,23,North America,Tablet,17.99,False,Debit Card,3,0.53,Comedy,0.7,Intermittent,18-25
69,Male,Basic,2.74,52,Oceania,Mobile,8.99,True,Debit Card,4,0.05,Action,0.3,Dormant,51+
54,Other,Basic,8.52,10,Asia,Tv,8.99,False,Credit Card,4,0.77,Action,0.95,Intermittent,51+
48,Other,Premium,18.21,35,Asia,Laptop,17.99,False,Gift Card,2,0.51,Sci-Fi,1.01,Dormant,36-50
18,Female,Standard,2.14,44,North America,Desktop,13.99,True,Gift Card,3,0.05,Comedy,0.15,Dormant,18-25
27,Male,Standard,6.49,46,South America,Laptop,13.99,True,Debit Card,3,0.14,Drama,0.46,Dormant,26-35
41,Other,Standard,2.95,4,Asia,Laptop,13.99,False,Paypal,3,0.59,Sci-Fi,0.21,Active,36-50
49,Male,Premium,5.08,25,Oceania,Laptop,17.99,False,Paypal,4,0.2,Horror,0.28,Intermittent,36-50
45,Male,Basic,1.92,46,North America,Tv,8.99,True,Debit Card,4,0.04,Drama,0.21,Dormant,36-50
63,Female,Basic,30.88,15,North America,Tv,8.99,False,Gift Card,4,1.93,Comedy,3.43,Intermittent,51+
54,Female,Basic,5.61,11,Europe,Mobile,8.99,False,Paypal,4,0.47,Sci-Fi,0.62,Intermittent,51+
38,Female,Standard,12.85,23,South America,Tv,13.99,False,Gift Card,5,0.54,Action,0.92,Intermittent,36-50
24,Female,Basic,3.11,11,Asia,Tablet,8.99,True,Credit Card,2,0.26,Sci-Fi,0.35,Intermittent,18-25
41,Female,Standard,53.7,15,North America,Desktop,13.99,False,Paypal,5,3.36,Sci-Fi,3.84,Intermittent,36-50
26,Other,Standard,20.49,53,Oceania,Laptop,13.99,False,Gift Card,5,0.38,Sci-Fi,1.46,Dormant,26-35
27,Other,Basic,19.48,16,Oceania,Desktop,8.99,False,Debit Card,3,1.15,Romance,2.17,Intermittent,26-35
57,Male,Premium,0.55,40,Oceania,Desktop,17.99,True,Credit Card,5,0.01,Sci-Fi,0.03,Dormant,51+
47,Female,Basic,0.46,1,Asia,Tv,8.99,True,Credit Card,1,0.23,Comedy,0.05,Active,36-50
46,Male,Standard,6.19,60,Europe,Laptop,13.99,True,Gift Card,3,0.1,Horror,0.44,Dormant,36-50
47,Other,Premium,1.03,38,North America,Tablet,17.99,True,Crypto,5,0.03,Comedy,0.06,Dormant,36-50
23,Other,Standard,17.54,40,Asia,Laptop,13.99,True,Gift Card,5,0.43,Drama,1.25,Dormant,18-25
68,Female,Basic,9.88,18,Africa,Desktop,8.99,False,Gift Card,3,0.52,Action,1.1,Intermittent,51+
19,Male,Standard,13.21,31,South America,Mobile,13.99,True,Credit Card,2,0.41,Action,0.94,Dormant,18-25
69,Male,Basic,6.46,49,Europe,Mobile,8.99,True,Debit Card,3,0.13,Documentary,0.72,Dormant,51+
29,Male,Standard,11.42,16,North America,Tv,13.99,False,Paypal,5,0.67,Comedy,0.82,Intermittent,26-35
36,Female,Premium,71.41,60,South America,Desktop,17.99,False,Debit Card,1,1.17,Action,3.97,Dormant,36-50
38,Other,Standard,1.24,55,Europe,Tv,13.99,True,Credit Card,5,0.02,Horror,0.09,Dormant,36-50
38,Male,Standard,10.71,20,Asia,Mobile,13.99,False,Debit Card,3,0.51,Documentary,0.77,Intermittent,36-50
67,Other,Basic,15.16,2,Asia,Desktop,8.99,False,Debit Card,5,5.05,Romance,1.69,Active,51+
31,Other,Standard,10.2,18,Asia,Desktop,13.99,False,Gift Card,5,0.54,Comedy,0.73,Intermittent,26-35
53,Female,Standard,5.54,40,South America,Mobile,13.99,True,Crypto,3,0.14,Horror,0.4,Dormant,51+
44,Other,Standard,1.12,24,Europe,Tv,13.99,True,Gift Card,2,0.04,Documentary,0.08,Intermittent,36-50
20,Other,Standard,0.79,23,South America,Tablet,13.99,False,Paypal,4,0.03,Drama,0.06,Intermittent,18-25
22,Male,Basic,23.81,23,Africa,Desktop,8.99,False,Paypal,1,0.99,Comedy,2.65,Intermittent,18-25
69,Other,Premium,25.85,15,Africa,Tv,17.99,False,Debit Card,3,1.62,Comedy,1.44,Intermittent,51+
29,Other,Basic,9.08,39,Asia,Mobile,8.99,True,Gift Card,5,0.23,Horror,1.01,Dormant,26-35
65,Other,Standard,4.68,4,Asia,Tv,13.99,False,Gift Card,1,0.94,Drama,0.33,Active,51+
40,Male,Premium,0.88,1,Europe,Mobile,17.99,False,Credit Card,2,0.44,Sci-Fi,0.05,Active,36-50
44,Male,Basic,3.32,16,South America,Desktop,8.99,True,Gift Card,4,0.2,Documentary,0.37,Intermittent,36-50
21,Female,Premium,4.07,56,South America,Desktop,17.99,True,Credit Card,4,0.07,Action,0.23,Dormant,18-25
50,Female,Basic,11.25,13,Asia,Tv,8.99,False,Crypto,4,0.8,Sci-Fi,1.25,Intermittent,36-50
69,Other,Standard,6.46,16,Oceania,Tv,13.99,False,Debit Card,2,0.38,Drama,0.46,Intermittent,51+
31,Male,Basic,4.83,15,Europe,Laptop,8.99,True,Credit Card,4,0.3,Horror,0.54,Intermittent,26-35
66,Other,Premium,0.27,59,North America,Tablet,17.99,True,Gift Card,2,0.0,Documentary,0.02,Dormant,51+
64,Female,Premium,22.59,24,South America,Tv,17.99,False,Credit Card,4,0.9,Romance,1.26,Intermittent,51+
69,Other,Premium,13.4,11,North America,Laptop,17.99,False,Debit Card,3,1.12,Comedy,0.74,Intermittent,51+
47,Other,Standard,6.85,2,North America,Mobile,13.99,False,Gift Card,3,2.28,Romance,0.49,Active,36-50
70,Male,Standard,4.17,38,South America,Tablet,13.99,True,Paypal,1,0.11,Sci-Fi,0.3,Dormant,51+
44,Male,Standard,29.87,6,Africa,Mobile,13.99,False,Gift Card,3,4.27,Drama,2.14,Active,36-50
67,Female,Standard,1.63,58,North America,Mobile,13.99,True,Gift Card,3,0.03,Documentary,0.12,Dormant,51+
66,Other,Standard,20.65,58,North America,Desktop,13.99,False,Paypal,4,0.35,Documentary,1.48,Dormant,51+
57,Male,Premium,11.09,9,Oceania,Mobile,17.99,False,Gift Card,3,1.11,Romance,0.62,Intermittent,51+
53,Female,Premium,5.65,24,Asia,Tablet,17.99,False,Credit Card,2,0.23,Sci-Fi,0.31,Intermittent,51+
67,Male,Basic,17.44,3,South America,Laptop,8.99,False,Credit Card,3,4.36,Romance,1.94,Active,51+
35,Male,Standard,3.65,42,North America,Tablet,13.99,True,Debit Card,1,0.08,Drama,0.26,Dormant,26-35
63,Female,Standard,1.66,0,Europe,Desktop,13.99,False,Crypto,1,1.66,Comedy,0.12,Active,51+
53,Female,Basic,2.6,46,Europe,Desktop,8.99,True,Gift Card,5,0.06,Sci-Fi,0.29,Dormant,51+
24,Female,Premium,2.48,19,North America,Mobile,17.99,True,Debit Card,2,0.12,Sci-Fi,0.14,Intermittent,18-25
28,Other,Basic,22.74,28,South America,Tv,8.99,False,Gift Card,1,0.78,Sci-Fi,2.53,Intermittent,26-35
69,Male,Premium,27.12,3,Asia,Tv,17.99,False,Credit Card,5,6.78,Drama,1.51,Active,51+
58,Female,Basic,5.87,37,Europe,Tv,8.99,True,Paypal,5,0.15,Sci-Fi,0.65,Dormant,51+
50,Other,Basic,8.97,56,Asia,Laptop,8.99,True,Credit Card,4,0.16,Comedy,1.0,Dormant,36-50
24,Female,Basic,3.74,38,Africa,Laptop,8.99,True,Debit Card,4,0.1,Drama,0.42,Dormant,18-25
60,Male,Standard,1.38,41,Africa,Laptop,13.99,True,Debit Card,3,0.03,Drama,0.1,Dormant,51+
52,Other,Basic,8.9,23,Asia,Mobile,8.99,True,Paypal,1,0.37,Comedy,0.99,Intermittent,51+
70,Other,Standard,6.76,41,Asia,Tablet,13.99,True,Crypto,2,0.16,Horror,0.48,Dormant,51+
24,Female,Basic,5.25,28,Asia,Laptop,8.99,False,Gift Card,4,0.18,Comedy,0.58,Intermittent,18-25
40,Male,Standard,4.09,37,North America,Mobile,13.99,True,Gift Card,2,0.11,Sci-Fi,0.29,Dormant,36-50
28,Other,Basic,13.38,23,North America,Tv,8.99,False,Gift Card,1,0.56,Sci-Fi,1.49,Intermittent,26-35
36,Other,Premium,5.79,21,North America,Laptop,17.99,False,Gift Card,3,0.26,Horror,0.32,Intermittent,36-50
39,Male,Standard,4.19,47,Europe,Laptop,13.99,True,Crypto,2,0.09,Horror,0.3,Dormant,36-50
26,Female,Premium,3.87,45,Asia,Tv,17.99,True,Gift Card,2,0.08,Documentary,0.22,Dormant,26-35
25,Female,Premium,6.49,14,North America,Tablet,17.99,False,Credit Card,1,0.43,Drama,0.36,Intermittent,18-25
21,Male,Standard,1.02,23,Asia,Tablet,13.99,True,Paypal,3,0.04,Documentary,0.07,Intermittent,18-25
46,Male,Basic,9.09,60,South America,Desktop,8.99,True,Gift Card,1,0.15,Action,1.01,Dormant,36-50
45,Female,Premium,3.45,44,South America,Tablet,17.99,True,Crypto,3,0.08,Action,0.19,Dormant,36-50
54,Female,Standard,10.91,37,South America,Tablet,13.99,False,Paypal,5,0.29,Documentary,0.78,Dormant,51+
60,Other,Basic,8.89,23,Europe,Tv,8.99,True,Crypto,3,0.37,Romance,0.99,Intermittent,51+
39,Other,Basic,9.96,22,South America,Tablet,8.99,False,Gift Card,5,0.43,Drama,1.11,Intermittent,36-50
34,Male,Basic,0.35,57,Asia,Tv,8.99,True,Gift Card,1,0.01,Comedy,0.04,Dormant,26-35
52,Other,Basic,10.08,46,Oceania,Laptop,8.99,True,Crypto,5,0.21,Sci-Fi,1.12,Dormant,51+
